"TIME","GEO","AGE","UNIT","UNIT_LABEL","Value","Flag and Footnotes"
"2006","FI1","Total","NR","Number","1.84",""
"2006","FI19","Total","NR","Number","1.92",""
"2006","FI1B","Total","NR","Number","1.70",""
"2006","FI1C","Total","NR","Number","1.72",""
"2006","FI1D","Total","NR","Number","2.04",""
"2006","FI2","Total","NR","Number","1.87",""
"2006","FI20","Total","NR","Number","1.87",""
"2006","FR","Total","NR","Number","2.00",""
"2006","FR1","Total","NR","Number","2.03",""
"2006","FR10","Total","NR","Number","2.03",""
"2006","FRB","Total","NR","Number","2.01",""
"2006","FRB0","Total","NR","Number","2.01",""
"2006","FRC","Total","NR","Number","1.99",""
"2006","FRC1","Total","NR","Number","1.91",""
"2006","FRC2","Total","NR","Number","2.09",""
"2006","FRD","Total","NR","Number","2.01",""
"2006","FRD1","Total","NR","Number","2.01",""
"2006","FRD2","Total","NR","Number","2.02",""
"2006","FRE","Total","NR","Number","2.07",""
"2006","FRE1","Total","NR","Number","2.08",""
"2006","FRE2","Total","NR","Number","2.07",""
"2006","FRF","Total","NR","Number","1.88",""
"2006","FRF1","Total","NR","Number","1.85",""
"2006","FRF2","Total","NR","Number","1.95",""
"2006","FRF3","Total","NR","Number","1.86",""
"2006","FRG","Total","NR","Number","2.12",""
"2006","FRG0","Total","NR","Number","2.12",""
"2006","FRH","Total","NR","Number","2.04",""
"2006","FRH0","Total","NR","Number","2.04",""
"2006","FRI","Total","NR","Number","1.82",""
"2006","FRI1","Total","NR","Number","1.80",""
"2006","FRI2","Total","NR","Number","1.76",""
"2006","FRI3","Total","NR","Number","1.88",""
"2006","FRJ","Total","NR","Number","1.87",""
"2006","FRJ1","Total","NR","Number","1.92",""
"2006","FRJ2","Total","NR","Number","1.83",""
"2006","FRK","Total","NR","Number","1.99",""
"2006","FRK1","Total","NR","Number","1.84",""
"2006","FRK2","Total","NR","Number","2.02",""
"2006","FRL","Total","NR","Number","1.95",""
"2006","FRL0","Total","NR","Number","1.95",""
"2006","FRM","Total","NR","Number","1.57",""
"2006","FRM0","Total","NR","Number","1.57",""
"2006","FRY","Total","NR","Number",":",""
"2006","FRY1","Total","NR","Number",":",""
"2006","FRY2","Total","NR","Number","2.04",""
"2006","FRY3","Total","NR","Number","3.80",""
"2006","FRY4","Total","NR","Number","2.44",""
"2006","FRY5","Total","NR","Number",":",""
"2006","HR","Total","NR","Number","1.47",""
"2006","HR0","Total","NR","Number","1.47",""
"2006","HR03","Total","NR","Number","1.48",""
"2006","HR04","Total","NR","Number","1.46",""
"2006","HU","Total","NR","Number","1.34",""
"2006","HU1","Total","NR","Number","1.26",""
"2006","HU11","Total","NR","Number","1.16",""
"2006","HU12","Total","NR","Number","1.42",""
"2006","HU2","Total","NR","Number","1.27",""
"2006","HU21","Total","NR","Number","1.28",""
"2006","HU22","Total","NR","Number","1.22",""
"2006","HU23","Total","NR","Number","1.31",""
"2006","HU3","Total","NR","Number","1.40",""
"2006","HU31","Total","NR","Number","1.49",""
"2006","HU32","Total","NR","Number","1.44",""
"2006","HU33","Total","NR","Number","1.26",""
"2006","IE","Total","NR","Number","1.92",""
"2006","IE0","Total","NR","Number","1.88",""
"2006","IE04","Total","NR","Number",":",""
"2006","IE05","Total","NR","Number",":",""
"2006","IE06","Total","NR","Number",":",""
"2006","IS","Total","NR","Number","2.08",""
"2006","IS0","Total","NR","Number","2.08",""
"2006","IS00","Total","NR","Number","2.08",""
"2006","IT","Total","NR","Number","1.37",""
"2006","ITC","Total","NR","Number","1.39",""
"2006","ITC1","Total","NR","Number","1.33",""
"2006","ITC2","Total","NR","Number","1.45",""
"2006","ITC3","Total","NR","Number","1.24",""
"2006","ITC4","Total","NR","Number","1.43",""
"2006","ITF","Total","NR","Number","1.36",""
"2006","ITF1","Total","NR","Number","1.23",""
"2006","ITF2","Total","NR","Number","1.14",""
"2006","ITF3","Total","NR","Number","1.47",""
"2006","ITF4","Total","NR","Number","1.29",""
"2006","ITF5","Total","NR","Number","1.20",""
"2006","ITF6","Total","NR","Number","1.30",""
"2006","ITG","Total","NR","Number","1.35",""
"2006","ITG1","Total","NR","Number","1.43",""
"2006","ITG2","Total","NR","Number","1.09",""
"2006","ITH","Total","NR","Number","1.41",""
"2006","ITH1","Total","NR","Number","1.58",""
"2006","ITH2","Total","NR","Number","1.52",""
"2006","ITH3","Total","NR","Number","1.41",""
"2006","ITH4","Total","NR","Number","1.29",""
"2006","ITH5","Total","NR","Number","1.41",""
"2006","ITI","Total","NR","Number","1.34",""
"2006","ITI1","Total","NR","Number","1.31",""
"2006","ITI2","Total","NR","Number","1.37",""
"2006","ITI3","Total","NR","Number","1.33",""
"2006","ITI4","Total","NR","Number","1.35",""
"2006","LI","Total","NR","Number","1.43",""
"2006","LI0","Total","NR","Number","1.43",""
"2006","LI00","Total","NR","Number","1.43",""
"2006","LT","Total","NR","Number","1.33",""
"2006","LT0","Total","NR","Number","1.33",""
"2006","LT01","Total","NR","Number","1.26",""
"2006","LT02","Total","NR","Number","1.35",""
"2006","LU","Total","NR","Number","1.65",""
"2006","LU0","Total","NR","Number","1.65",""
"2006","LU00","Total","NR","Number","1.65",""
"2006","LV","Total","NR","Number","1.46",""
"2006","LV0","Total","NR","Number","1.46",""
"2006","LV00","Total","NR","Number","1.46",""
"2006","ME","Total","NR","Number","1.63",""
"2006","ME0","Total","NR","Number","1.63",""
"2006","ME00","Total","NR","Number","1.63",""
"2006","MK","Total","NR","Number","1.46",""
"2006","MK0","Total","NR","Number","1.46",""
"2006","MK00","Total","NR","Number","1.46",""
"2006","MT","Total","NR","Number","1.36",""
"2006","MT0","Total","NR","Number","1.36",""
"2006","MT00","Total","NR","Number","1.36",""
"2006","NL","Total","NR","Number","1.72",""
"2006","NL1","Total","NR","Number","1.76",""
"2006","NL11","Total","NR","Number","1.54",""
"2006","NL12","Total","NR","Number","1.91",""
"2006","NL13","Total","NR","Number","1.89",""
"2006","NL2","Total","NR","Number","1.85",""
"2006","NL21","Total","NR","Number","1.92",""
"2006","NL22","Total","NR","Number","1.79",""
"2006","NL23","Total","NR","Number","1.96",""
"2006","NL3","Total","NR","Number","1.68",""
"2006","NL31","Total","NR","Number","1.75",""
"2006","NL32","Total","NR","Number","1.62",""
"2006","NL33","Total","NR","Number","1.69",""
"2006","NL34","Total","NR","Number","1.82",""
"2006","NL4","Total","NR","Number","1.67",""
"2006","NL41","Total","NR","Number","1.71",""
"2006","NL42","Total","NR","Number","1.57",""
"2006","NO","Total","NR","Number","1.90",""
"2006","NO0","Total","NR","Number","1.90",""
"2006","NO01","Total","NR","Number","1.85",""
"2006","NO02","Total","NR","Number","1.79",""
"2006","NO03","Total","NR","Number","1.82",""
"2006","NO04","Total","NR","Number","2.09",""
"2006","NO05","Total","NR","Number","1.93",""
"2006","NO06","Total","NR","Number","1.95",""
"2006","NO07","Total","NR","Number","1.90",""
"2006","PL","Total","NR","Number","1.27",""
"2006","PL2","Total","NR","Number","1.21",""
"2006","PL21","Total","NR","Number","1.27",""
"2006","PL22","Total","NR","Number","1.17",""
"2006","PL4","Total","NR","Number","1.31",""
"2006","PL41","Total","NR","Number","1.34",""
"2006","PL42","Total","NR","Number","1.25",""
"2006","PL43","Total","NR","Number","1.30",""
"2006","PL5","Total","NR","Number","1.14",""
"2006","PL51","Total","NR","Number","1.17",""
"2006","PL52","Total","NR","Number","1.04",""
"2006","PL6","Total","NR","Number","1.35",""
"2006","PL61","Total","NR","Number","1.31",""
"2006","PL62","Total","NR","Number","1.37",""
"2006","PL63","Total","NR","Number","1.39",""
"2006","PL7","Total","NR","Number",":",""
"2006","PL71","Total","NR","Number",":",""
"2006","PL72","Total","NR","Number",":",""
"2006","PL8","Total","NR","Number",":",""
"2006","PL81","Total","NR","Number",":",""
"2006","PL82","Total","NR","Number",":",""
"2006","PL84","Total","NR","Number",":",""
"2006","PL9","Total","NR","Number",":",""
"2006","PL91","Total","NR","Number",":",""
"2006","PL92","Total","NR","Number",":",""
"2006","PT","Total","NR","Number","1.37",""
"2006","PT1","Total","NR","Number","1.37",""
"2006","PT11","Total","NR","Number","1.28",""
"2006","PT15","Total","NR","Number","1.58",""
"2006","PT16","Total","NR","Number","1.29",""
"2006","PT17","Total","NR","Number","1.53",""
"2006","PT18","Total","NR","Number","1.31",""
"2006","PT2","Total","NR","Number","1.46",""
"2006","PT20","Total","NR","Number","1.46",""
"2006","PT3","Total","NR","Number","1.44",""
"2006","PT30","Total","NR","Number","1.44",""
"2006","RO","Total","NR","Number","1.32",""
"2006","RO1","Total","NR","Number","1.35",""
"2006","RO11","Total","NR","Number","1.34",""
"2006","RO12","Total","NR","Number","1.36",""
"2006","RO2","Total","NR","Number","1.42",""
"2006","RO21","Total","NR","Number","1.52",""
"2006","RO22","Total","NR","Number","1.30",""
"2006","RO3","Total","NR","Number","1.25",""
"2006","RO31","Total","NR","Number","1.31",""
"2006","RO32","Total","NR","Number","1.15",""
"2006","RO4","Total","NR","Number","1.20",""
"2006","RO41","Total","NR","Number","1.17",""
"2006","RO42","Total","NR","Number","1.24",""
"2006","RS","Total","NR","Number","1.43",""
"2006","RS1","Total","NR","Number",":",""
"2006","RS11","Total","NR","Number",":",""
"2006","RS12","Total","NR","Number",":",""
"2006","RS2","Total","NR","Number",":",""
"2006","RS21","Total","NR","Number",":",""
"2006","RS22","Total","NR","Number",":",""
"2006","SE","Total","NR","Number","1.85",""
"2006","SE1","Total","NR","Number","1.86",""
"2006","SE11","Total","NR","Number","1.88",""
"2006","SE12","Total","NR","Number","1.81",""
"2006","SE2","Total","NR","Number","1.85",""
"2006","SE21","Total","NR","Number","1.91",""
"2006","SE22","Total","NR","Number","1.84",""
"2006","SE23","Total","NR","Number","1.85",""
"2006","SE3","Total","NR","Number","1.85",""
"2006","SE31","Total","NR","Number","1.85",""
"2006","SE32","Total","NR","Number","1.90",""
"2006","SE33","Total","NR","Number","1.82",""
"2006","SI","Total","NR","Number","1.31",""
"2006","SI0","Total","NR","Number","1.31",""
"2006","SI03","Total","NR","Number",":",""
"2006","SI04","Total","NR","Number",":",""
"2006","SK","Total","NR","Number","1.25",""
"2006","SK0","Total","NR","Number","1.26",""
"2006","SK01","Total","NR","Number","1.18",""
"2006","SK02","Total","NR","Number","1.09",""
"2006","SK03","Total","NR","Number","1.23",""
"2006","SK04","Total","NR","Number","1.49",""
"2006","TR","Total","NR","Number",":",""
"2006","TR1","Total","NR","Number",":",""
"2006","TR10","Total","NR","Number",":",""
"2006","TR2","Total","NR","Number",":",""
"2006","TR21","Total","NR","Number",":",""
"2006","TR22","Total","NR","Number",":",""
"2006","TR3","Total","NR","Number",":",""
"2006","TR31","Total","NR","Number",":",""
"2006","TR32","Total","NR","Number",":",""
"2006","TR33","Total","NR","Number",":",""
"2006","TR4","Total","NR","Number",":",""
"2006","TR41","Total","NR","Number",":",""
"2006","TR42","Total","NR","Number",":",""
"2006","TR5","Total","NR","Number",":",""
"2006","TR51","Total","NR","Number",":",""
"2006","TR52","Total","NR","Number",":",""
"2006","TR6","Total","NR","Number",":",""
"2006","TR61","Total","NR","Number",":",""
"2006","TR62","Total","NR","Number",":",""
"2006","TR63","Total","NR","Number",":",""
"2006","TR7","Total","NR","Number",":",""
"2006","TR71","Total","NR","Number",":",""
"2006","TR72","Total","NR","Number",":",""
"2006","TR8","Total","NR","Number",":",""
"2006","TR81","Total","NR","Number",":",""
"2006","TR82","Total","NR","Number",":",""
"2006","TR83","Total","NR","Number",":",""
"2006","TR9","Total","NR","Number",":",""
"2006","TR90","Total","NR","Number",":",""
"2006","TRA","Total","NR","Number",":",""
"2006","TRA1","Total","NR","Number",":",""
"2006","TRA2","Total","NR","Number",":",""
"2006","TRB","Total","NR","Number",":",""
"2006","TRB1","Total","NR","Number",":",""
"2006","TRB2","Total","NR","Number",":",""
"2006","TRC","Total","NR","Number",":",""
"2006","TRC1","Total","NR","Number",":",""
"2006","TRC2","Total","NR","Number",":",""
"2006","TRC3","Total","NR","Number",":",""
"2006","UK","Total","NR","Number","1.82",""
"2006","UKC","Total","NR","Number","1.79",""
"2006","UKC1","Total","NR","Number","1.89",""
"2006","UKC2","Total","NR","Number","1.71",""
"2006","UKD","Total","NR","Number","1.85",""
"2006","UKD1","Total","NR","Number","1.78",""
"2006","UKD3","Total","NR","Number","1.90",""
"2006","UKD4","Total","NR","Number","1.91",""
"2006","UKD6","Total","NR","Number","1.79",""
"2006","UKD7","Total","NR","Number","1.78",""
"2006","UKE","Total","NR","Number","1.85",""
"2006","UKE1","Total","NR","Number","1.88",""
"2006","UKE2","Total","NR","Number","1.71",""
"2006","UKE3","Total","NR","Number","1.82",""
"2006","UKE4","Total","NR","Number","1.89",""
"2006","UKF","Total","NR","Number","1.81",""
"2006","UKF1","Total","NR","Number","1.76",""
"2006","UKF2","Total","NR","Number","1.87",""
"2006","UKF3","Total","NR","Number","1.79",""
"2006","UKG","Total","NR","Number","1.93",""
"2006","UKG1","Total","NR","Number","1.84",""
"2006","UKG2","Total","NR","Number","1.85",""
"2006","UKG3","Total","NR","Number","1.99",""
"2006","UKH","Total","NR","Number","1.87",""
"2006","UKH1","Total","NR","Number","1.80",""
"2006","UKH2","Total","NR","Number","1.94",""
"2006","UKH3","Total","NR","Number","1.87",""
"2006","UKI","Total","NR","Number","1.81",""
"2006","UKI3","Total","NR","Number",":",""
"2006","UKI4","Total","NR","Number",":",""
"2006","UKI5","Total","NR","Number",":",""
"2006","UKI6","Total","NR","Number",":",""
"2006","UKI7","Total","NR","Number",":",""
"2006","UKJ","Total","NR","Number","1.82",""
"2006","UKJ1","Total","NR","Number","1.85",""
"2006","UKJ2","Total","NR","Number","1.78",""
"2006","UKJ3","Total","NR","Number","1.76",""
"2006","UKJ4","Total","NR","Number","1.92",""
"2006","UKK","Total","NR","Number","1.77",""
"2006","UKK1","Total","NR","Number","1.76",""
"2006","UKK2","Total","NR","Number","1.79",""
"2006","UKK3","Total","NR","Number","1.87",""
"2006","UKK4","Total","NR","Number","1.76",""
"2006","UKL","Total","NR","Number","1.82",""
"2006","UKL1","Total","NR","Number","1.85",""
"2006","UKL2","Total","NR","Number","1.78",""
"2006","UKM","Total","NR","Number","1.64",""
"2006","UKM5","Total","NR","Number","1.59",""
"2006","UKM6","Total","NR","Number","1.77",""
"2006","UKM7","Total","NR","Number",":",""
"2006","UKM8","Total","NR","Number",":",""
"2006","UKM9","Total","NR","Number",":",""
"2006","UKN","Total","NR","Number","1.90",""
"2006","UKN0","Total","NR","Number","1.90",""
"2007","AL","Total","NR","Number",":",""
"2007","AL0","Total","NR","Number",":",""
"2007","AT","Total","NR","Number","1.38",""
"2007","AT1","Total","NR","Number","1.37",""
"2007","AT11","Total","NR","Number","1.29",""
"2007","AT12","Total","NR","Number","1.41",""
"2007","AT13","Total","NR","Number","1.36",""
"2007","AT2","Total","NR","Number","1.33",""
"2007","AT21","Total","NR","Number","1.38",""
"2007","AT22","Total","NR","Number","1.30",""
"2007","AT3","Total","NR","Number","1.44",""
"2007","AT31","Total","NR","Number","1.48",""
"2007","AT32","Total","NR","Number","1.41",""
"2007","AT33","Total","NR","Number","1.37",""
"2007","AT34","Total","NR","Number","1.47",""
"2007","BE","Total","NR","Number","1.82",""
"2007","BE1","Total","NR","Number","2.09",""
"2007","BE10","Total","NR","Number","2.09",""
"2007","BE2","Total","NR","Number","1.77",""
"2007","BE21","Total","NR","Number","1.87",""
"2007","BE22","Total","NR","Number","1.63",""
"2007","BE23","Total","NR","Number","1.74",""
"2007","BE24","Total","NR","Number","1.75",""
"2007","BE25","Total","NR","Number","1.76",""
"2007","BE3","Total","NR","Number","1.82",""
"2007","BE31","Total","NR","Number","1.80",""
"2007","BE32","Total","NR","Number","1.85",""
"2007","BE33","Total","NR","Number","1.78",""
"2007","BE34","Total","NR","Number","1.89",""
"2007","BE35","Total","NR","Number","1.85",""
"2007","BG","Total","NR","Number","1.49","b"
"2007","BG3","Total","NR","Number","1.60",""
"2007","BG31","Total","NR","Number","1.62",""
"2007","BG32","Total","NR","Number","1.43",""
"2007","BG33","Total","NR","Number","1.57",""
"2007","BG34","Total","NR","Number","1.78",""
"2007","BG4","Total","NR","Number","1.39",""
"2007","BG41","Total","NR","Number","1.32",""
"2007","BG42","Total","NR","Number","1.51",""
"2007","CH","Total","NR","Number","1.46",""
"2007","CH0","Total","NR","Number","1.46",""
"2007","CH01","Total","NR","Number","1.52",""
"2007","CH02","Total","NR","Number","1.46",""
"2007","CH03","Total","NR","Number","1.39",""
"2007","CH04","Total","NR","Number","1.47",""
"2007","CH05","Total","NR","Number","1.43",""
"2007","CH06","Total","NR","Number","1.48",""
"2007","CH07","Total","NR","Number","1.28",""
"2007","CY","Total","NR","Number","1.44",""
"2007","CY0","Total","NR","Number","1.44",""
"2007","CY00","Total","NR","Number","1.44",""
"2007","CZ","Total","NR","Number","1.45",""
"2007","CZ0","Total","NR","Number","1.45",""
"2007","CZ01","Total","NR","Number","1.33",""
"2007","CZ02","Total","NR","Number","1.52",""
"2007","CZ03","Total","NR","Number","1.45",""
"2007","CZ04","Total","NR","Number","1.56",""
"2007","CZ05","Total","NR","Number","1.50",""
"2007","CZ06","Total","NR","Number","1.40",""
"2007","CZ07","Total","NR","Number","1.38",""
"2007","CZ08","Total","NR","Number","1.46",""
"2007","DE","Total","NR","Number","1.37",""
"2007","DE1","Total","NR","Number","1.37",""
"2007","DE11","Total","NR","Number","1.39",""
"2007","DE12","Total","NR","Number","1.31",""
"2007","DE13","Total","NR","Number","1.38",""
"2007","DE14","Total","NR","Number","1.41",""
"2007","DE2","Total","NR","Number","1.36",""
"2007","DE21","Total","NR","Number","1.38",""
"2007","DE22","Total","NR","Number","1.35",""
"2007","DE23","Total","NR","Number","1.31",""
"2007","DE24","Total","NR","Number","1.30",""
"2007","DE25","Total","NR","Number","1.35",""
"2007","DE26","Total","NR","Number","1.29",""
"2007","DE27","Total","NR","Number","1.43",""
"2007","DE3","Total","NR","Number","1.28",""
"2007","DE30","Total","NR","Number","1.28",""
"2007","DE4","Total","NR","Number","1.37",""
"2007","DE40","Total","NR","Number","1.37",""
"2007","DE5","Total","NR","Number","1.29",""
"2007","DE50","Total","NR","Number","1.29",""
"2007","DE6","Total","NR","Number","1.25",""
"2007","DE60","Total","NR","Number","1.25",""
"2007","DE7","Total","NR","Number","1.38",""
"2007","DE71","Total","NR","Number","1.41",""
"2007","DE72","Total","NR","Number","1.29",""
"2007","DE73","Total","NR","Number","1.38",""
"2007","DE8","Total","NR","Number","1.36",""
"2007","DE80","Total","NR","Number","1.36",""
"2007","DE9","Total","NR","Number","1.41",""
"2007","DE91","Total","NR","Number","1.34",""
"2007","DE92","Total","NR","Number","1.35",""
"2007","DE93","Total","NR","Number","1.48",""
"2007","DE94","Total","NR","Number","1.46",""
"2007","DEA","Total","NR","Number","1.39",""
"2007","DEA1","Total","NR","Number","1.38",""
"2007","DEA2","Total","NR","Number","1.35",""
"2007","DEA3","Total","NR","Number","1.41",""
"2007","DEA4","Total","NR","Number","1.50",""
"2007","DEA5","Total","NR","Number","1.38",""
"2007","DEB","Total","NR","Number","1.37",""
"2007","DEB1","Total","NR","Number","1.41",""
"2007","DEB2","Total","NR","Number","1.35",""
"2007","DEB3","Total","NR","Number","1.35",""
"2007","DEC","Total","NR","Number","1.26",""
"2007","DEC0","Total","NR","Number","1.26",""
"2007","DED","Total","NR","Number","1.40",""
"2007","DED2","Total","NR","Number","1.46",""
"2007","DED4","Total","NR","Number",":",""
"2007","DED5","Total","NR","Number",":",""
"2007","DEE","Total","NR","Number","1.34",""
"2007","DEE0","Total","NR","Number","1.34",""
"2007","DEF","Total","NR","Number","1.42",""
"2007","DEF0","Total","NR","Number","1.42",""
"2007","DEG","Total","NR","Number","1.34",""
"2007","DEG0","Total","NR","Number","1.34",""
"2007","DK","Total","NR","Number","1.84",""
"2007","DK0","Total","NR","Number","1.84",""
"2007","DK01","Total","NR","Number","1.72",""
"2007","DK02","Total","NR","Number","1.99",""
"2007","DK03","Total","NR","Number","1.95",""
"2007","DK04","Total","NR","Number","1.89",""
"2007","DK05","Total","NR","Number","1.89",""
"2007","EE","Total","NR","Number","1.69",""
"2007","EE0","Total","NR","Number","1.69",""
"2007","EE00","Total","NR","Number","1.69",""
"2007","EL","Total","NR","Number","1.41",""
"2007","EL3","Total","NR","Number","1.33",""
"2007","EL30","Total","NR","Number","1.33",""
"2007","EL4","Total","NR","Number","1.54",""
"2007","EL41","Total","NR","Number","1.43",""
"2007","EL42","Total","NR","Number","1.39",""
"2007","EL43","Total","NR","Number","1.65",""
"2007","EL5","Total","NR","Number","1.44",""
"2007","EL51","Total","NR","Number","1.55",""
"2007","EL52","Total","NR","Number","1.44",""
"2007","EL53","Total","NR","Number","1.41",""
"2007","EL54","Total","NR","Number","1.29",""
"2007","EL6","Total","NR","Number","1.45",""
"2007","EL61","Total","NR","Number","1.50",""
"2007","EL62","Total","NR","Number","1.46",""
"2007","EL63","Total","NR","Number","1.38",""
"2007","EL64","Total","NR","Number","1.45",""
"2007","EL65","Total","NR","Number","1.48",""
"2007","ES","Total","NR","Number","1.38",""
"2007","ES1","Total","NR","Number","1.07",""
"2007","ES11","Total","NR","Number","1.06",""
"2007","ES12","Total","NR","Number","1.02",""
"2007","ES13","Total","NR","Number","1.21",""
"2007","ES2","Total","NR","Number","1.31",""
"2007","ES21","Total","NR","Number","1.25",""
"2007","ES22","Total","NR","Number","1.41",""
"2007","ES23","Total","NR","Number","1.41",""
"2007","ES24","Total","NR","Number","1.34",""
"2007","ES3","Total","NR","Number","1.40",""
"2007","ES30","Total","NR","Number","1.40",""
"2007","ES4","Total","NR","Number","1.27",""
"2007","ES41","Total","NR","Number","1.15",""
"2007","ES42","Total","NR","Number","1.39",""
"2007","ES43","Total","NR","Number","1.30",""
"2007","ES5","Total","NR","Number","1.43",""
"2007","ES51","Total","NR","Number","1.45",""
"2007","ES52","Total","NR","Number","1.42",""
"2007","ES53","Total","NR","Number","1.39",""
"2007","ES6","Total","NR","Number","1.53",""
"2007","ES61","Total","NR","Number","1.51",""
"2007","ES62","Total","NR","Number","1.65",""
"2007","ES63","Total","NR","Number","1.99",""
"2007","ES64","Total","NR","Number","2.05",""
"2007","ES7","Total","NR","Number","1.19",""
"2007","ES70","Total","NR","Number","1.19",""
"2007","FI","Total","NR","Number","1.83",""
"2007","FI1","Total","NR","Number","1.83",""
"2007","FI19","Total","NR","Number","1.89",""
"2007","FI1B","Total","NR","Number","1.68",""
"2007","FI1C","Total","NR","Number","1.74",""
"2007","FI1D","Total","NR","Number","2.06",""
"2007","FI2","Total","NR","Number","1.85",""
"2007","FI20","Total","NR","Number","1.85",""
"2007","FR","Total","NR","Number","1.98",""
"2007","FR1","Total","NR","Number","1.99",""
"2007","FR10","Total","NR","Number","1.99",""
"2007","FRB","Total","NR","Number","1.99",""
"2007","FRB0","Total","NR","Number","1.99",""
"2007","FRC","Total","NR","Number","1.98",""
"2007","FRC1","Total","NR","Number","1.92",""
"2007","FRC2","Total","NR","Number","2.05",""
"2007","FRD","Total","NR","Number","2.02",""
"2007","FRD1","Total","NR","Number","2.00",""
"2007","FRD2","Total","NR","Number","2.03",""
"2007","FRE","Total","NR","Number","2.06",""
"2007","FRE1","Total","NR","Number","2.07",""
"2007","FRE2","Total","NR","Number","2.05",""
"2007","FRF","Total","NR","Number","1.85",""
"2007","FRF1","Total","NR","Number","1.81",""
"2007","FRF2","Total","NR","Number","1.95",""
"2007","FRF3","Total","NR","Number","1.82",""
"2007","FRG","Total","NR","Number","2.09",""
"2007","FRG0","Total","NR","Number","2.09",""
"2007","FRH","Total","NR","Number","2.00",""
"2007","FRH0","Total","NR","Number","2.00",""
"2007","FRI","Total","NR","Number","1.80",""
"2007","FRI1","Total","NR","Number","1.79",""
"2007","FRI2","Total","NR","Number","1.76",""
"2007","FRI3","Total","NR","Number","1.85",""
"2007","FRJ","Total","NR","Number","1.87",""
"2007","FRJ1","Total","NR","Number","1.91",""
"2007","FRJ2","Total","NR","Number","1.83",""
"2007","FRK","Total","NR","Number","1.96",""
"2007","FRK1","Total","NR","Number","1.80",""
"2007","FRK2","Total","NR","Number","2.00",""
"2007","FRL","Total","NR","Number","1.94",""
"2007","FRL0","Total","NR","Number","1.94",""
"2007","FRM","Total","NR","Number","1.57",""
"2007","FRM0","Total","NR","Number","1.57",""
"2007","FRY","Total","NR","Number",":",""
"2007","FRY1","Total","NR","Number",":",""
"2007","FRY2","Total","NR","Number","2.05",""
"2007","FRY3","Total","NR","Number","3.73",""
"2007","FRY4","Total","NR","Number","2.47",""
"2007","FRY5","Total","NR","Number",":",""
"2007","HR","Total","NR","Number","1.48",""
"2007","HR0","Total","NR","Number","1.48",""
"2007","HR03","Total","NR","Number","1.48",""
"2007","HR04","Total","NR","Number","1.48",""
"2007","HU","Total","NR","Number","1.32",""
"2007","HU1","Total","NR","Number","1.23",""
"2007","HU11","Total","NR","Number","1.16",""
"2007","HU12","Total","NR","Number","1.36",""
"2007","HU2","Total","NR","Number","1.25",""
"2007","HU21","Total","NR","Number","1.27",""
"2007","HU22","Total","NR","Number","1.19",""
"2007","HU23","Total","NR","Number","1.29",""
"2007","HU3","Total","NR","Number","1.38",""
"2007","HU31","Total","NR","Number","1.45",""
"2007","HU32","Total","NR","Number","1.43",""
"2007","HU33","Total","NR","Number","1.25",""
"2007","IE","Total","NR","Number","2.01",""
"2007","IE0","Total","NR","Number","2.01",""
"2007","IE04","Total","NR","Number",":",""
"2007","IE05","Total","NR","Number",":",""
"2007","IE06","Total","NR","Number",":",""
"2007","IS","Total","NR","Number","2.09",""
"2007","IS0","Total","NR","Number","2.09",""
"2007","IS00","Total","NR","Number","2.09",""
"2007","IT","Total","NR","Number","1.40",""
"2007","ITC","Total","NR","Number","1.43",""
"2007","ITC1","Total","NR","Number","1.37",""
"2007","ITC2","Total","NR","Number","1.48",""
"2007","ITC3","Total","NR","Number","1.28",""
"2007","ITC4","Total","NR","Number","1.47",""
"2007","ITF","Total","NR","Number","1.37",""
"2007","ITF1","Total","NR","Number","1.28",""
"2007","ITF2","Total","NR","Number","1.18",""
"2007","ITF3","Total","NR","Number","1.48",""
"2007","ITF4","Total","NR","Number","1.32",""
"2007","ITF5","Total","NR","Number","1.20",""
"2007","ITF6","Total","NR","Number","1.30",""
"2007","ITG","Total","NR","Number","1.35",""
"2007","ITG1","Total","NR","Number","1.42",""
"2007","ITG2","Total","NR","Number","1.11",""
"2007","ITH","Total","NR","Number","1.45",""
"2007","ITH1","Total","NR","Number","1.62",""
"2007","ITH2","Total","NR","Number","1.53",""
"2007","ITH3","Total","NR","Number","1.44",""
"2007","ITH4","Total","NR","Number","1.34",""
"2007","ITH5","Total","NR","Number","1.46",""
"2007","ITI","Total","NR","Number","1.36",""
"2007","ITI1","Total","NR","Number","1.36",""
"2007","ITI2","Total","NR","Number","1.40",""
"2007","ITI3","Total","NR","Number","1.36",""
"2007","ITI4","Total","NR","Number","1.36",""
"2007","LI","Total","NR","Number","1.42",""
"2007","LI0","Total","NR","Number","1.42",""
"2007","LI00","Total","NR","Number","1.42",""
"2007","LT","Total","NR","Number","1.36",""
"2007","LT0","Total","NR","Number","1.36",""
"2007","LT01","Total","NR","Number","1.32",""
"2007","LT02","Total","NR","Number","1.37",""
"2007","LU","Total","NR","Number","1.61",""
"2007","LU0","Total","NR","Number","1.61",""
"2007","LU00","Total","NR","Number","1.61",""
"2007","LV","Total","NR","Number","1.54",""
"2007","LV0","Total","NR","Number","1.54",""
"2007","LV00","Total","NR","Number","1.54",""
"2007","ME","Total","NR","Number","1.69",""
"2007","ME0","Total","NR","Number","1.69",""
"2007","ME00","Total","NR","Number","1.69",""
"2007","MK","Total","NR","Number","1.46",""
